0.000000, 0.253412, 0.237127 
0.010000, 0.253738, 0.237297 
0.020000, 0.253771, 0.237476 
0.030000, 0.254611, 0.237381 
0.040000, 0.225494, 0.213408 
0.050000, 0.225329, 0.213728 
0.060000, 0.224814, 0.213550 
0.070000, 0.225194, 0.213414 
0.080000, 0.224627, 0.213299 
0.090000, 0.224486, 0.212781 
0.100000, 0.224547, 0.212532 
0.110000, 0.224489, 0.212425 
0.120000, 0.224604, 0.212300 
0.130000, 0.224493, 0.212253 
0.140000, 0.224729, 0.212168 
0.150000, 0.224623, 0.211587 
0.160000, 0.224737, 0.211487 
0.170000, 0.224399, 0.211272 
0.180000, 0.224174, 0.211104 
0.190000, 0.224182, 0.211202 
0.200000, 0.224059, 0.211265 
0.210000, 0.223948, 0.210604 
0.220000, 0.223757, 0.210548 
0.230000, 0.223451, 0.210087 
0.240000, 0.222985, 0.209665 
0.250000, 0.222659, 0.209014 
0.260000, 0.222203, 0.208559 
0.270000, 0.221498, 0.208586 
0.280000, 0.221501, 0.207903 
0.290000, 0.220712, 0.206587 
0.300000, 0.220642, 0.206812 
0.310000, 0.220660, 0.206662 
0.320000, 0.220577, 0.206719 
0.330000, 0.220490, 0.206562 
0.340000, 0.220435, 0.206714 
0.350000, 0.220340, 0.207140 
0.360000, 0.220284, 0.207657 
0.370000, 0.220243, 0.207969 
0.380000, 0.220247, 0.207966 
0.390000, 0.219419, 0.207787 
0.400000, 0.219782, 0.207832 
0.410000, 0.219727, 0.207926 
0.420000, 0.219464, 0.208236 
0.430000, 0.219221, 0.208196 
0.440000, 0.218661, 0.208068 
0.450000, 0.218343, 0.207804 
0.460000, 0.218451, 0.207776 
0.470000, 0.218221, 0.208104 
0.480000, 0.218040, 0.208314 
0.490000, 0.218030, 0.208319 
0.500000, 0.218391, 0.208773 
0.510000, 0.218413, 0.209001 
0.520000, 0.218099, 0.209105 
0.530000, 0.218004, 0.208796 
0.540000, 0.218291, 0.208753 
0.550000, 0.218602, 0.208487 
0.560000, 0.219088, 0.208459 
0.570000, 0.219117, 0.208501 
0.580000, 0.219107, 0.208486 
0.590000, 0.218800, 0.208192 
0.600000, 0.219427, 0.208414 
0.610000, 0.219343, 0.208131 
0.620000, 0.219395, 0.208597 
0.630000, 0.219464, 0.208636 
0.640000, 0.219575, 0.208680 
0.650000, 0.219658, 0.208697 
0.660000, 0.219752, 0.208734 
0.670000, 0.219767, 0.208942 
0.680000, 0.219800, 0.209128 
0.690000, 0.219927, 0.209399 
0.700000, 0.220020, 0.209609 
0.710000, 0.220099, 0.209731 
0.720000, 0.219112, 0.209214 
0.730000, 0.219182, 0.209461 
0.740000, 0.219267, 0.209358 
0.750000, 0.219323, 0.209227 
0.760000, 0.219354, 0.209459 
0.770000, 0.219258, 0.209836 
0.780000, 0.219519, 0.210064 
0.790000, 0.219671, 0.210684 
0.800000, 0.219782, 0.210970 
0.810000, 0.219891, 0.211041 
0.820000, 0.220152, 0.211278 
0.830000, 0.220417, 0.211636 
0.840000, 0.220730, 0.212256 
0.850000, 0.220844, 0.212769 
0.860000, 0.221302, 0.212875 
0.870000, 0.221830, 0.213529 
0.880000, 0.222145, 0.214310 
0.890000, 0.222520, 0.214267 
0.900000, 0.222119, 0.213613 
0.910000, 0.221893, 0.213696 
0.920000, 0.221667, 0.213082 
0.930000, 0.221938, 0.213605 
0.940000, 0.222356, 0.214023 
0.950000, 0.222887, 0.214348 
0.960000, 0.223194, 0.214683 
0.970000, 0.222777, 0.214299 
0.980000, 0.222967, 0.214663 
0.990000, 0.222736, 0.214698 
1.000000, 0.223074, 0.215148 
1.010000, 0.222424, 0.215677 
1.020000, 0.222721, 0.216283 
1.030000, 0.223070, 0.216927 
1.040000, 0.223487, 0.217119 
1.050000, 0.223182, 0.217483 
1.060000, 0.223630, 0.216484 
1.070000, 0.222721, 0.216763 
1.080000, 0.223289, 0.216999 
1.090000, 0.223514, 0.216527 
1.100000, 0.222963, 0.216018 
1.110000, 0.222696, 0.215444 
1.120000, 0.222922, 0.215585 
1.130000, 0.223453, 0.215816 
1.140000, 0.223090, 0.216006 
1.150000, 0.223189, 0.215804 
1.160000, 0.223400, 0.216779 
1.170000, 0.222349, 0.216714 
1.180000, 0.222384, 0.216968 
1.190000, 0.222326, 0.217744 
1.200000, 0.223840, 0.217909 
1.210000, 0.222604, 0.218076 
1.220000, 0.222249, 0.218287 
1.230000, 0.222559, 0.217901 
1.240000, 0.222907, 0.218312 
1.250000, 0.222895, 0.217713 
1.260000, 0.223145, 0.217734 
1.270000, 0.223622, 0.217834 
1.280000, 0.223804, 0.218711 
1.290000, 0.223992, 0.217753 
1.300000, 0.224299, 0.217312 
1.310000, 0.223306, 0.217765 
1.320000, 0.223255, 0.217848 
1.330000, 0.223249, 0.217636 
1.340000, 0.223414, 0.218575 
1.350000, 0.223890, 0.218875 
1.360000, 0.224166, 0.218659 
1.370000, 0.224603, 0.218553 
1.380000, 0.224986, 0.219498 
1.390000, 0.224818, 0.219517 
1.400000, 0.225097, 0.219130 
1.410000, 0.225191, 0.219309 
1.420000, 0.225185, 0.219451 
1.430000, 0.225437, 0.219693 
1.440000, 0.225648, 0.220559 
1.450000, 0.226241, 0.220813 
1.460000, 0.226792, 0.221374 
1.470000, 0.227197, 0.219753 
1.480000, 0.225867, 0.218774 
