0.000000, 0.249493 
0.010000, 0.249324 
0.020000, 0.249278 
0.030000, 0.250056 
0.040000, 0.222492 
0.050000, 0.222108 
0.060000, 0.221722 
0.070000, 0.221813 
0.080000, 0.221607 
0.090000, 0.221375 
0.100000, 0.221300 
0.110000, 0.221064 
0.120000, 0.221030 
0.130000, 0.221031 
0.140000, 0.220758 
0.150000, 0.220833 
0.160000, 0.220642 
0.170000, 0.220654 
0.180000, 0.220466 
0.190000, 0.219969 
0.200000, 0.220072 
0.210000, 0.219949 
0.220000, 0.220047 
0.230000, 0.219977 
0.240000, 0.219755 
0.250000, 0.219777 
0.260000, 0.219726 
0.270000, 0.219916 
0.280000, 0.219810 
0.290000, 0.219790 
0.300000, 0.219840 
0.310000, 0.220020 
0.320000, 0.220255 
0.330000, 0.220493 
0.340000, 0.220192 
0.350000, 0.219938 
0.360000, 0.219709 
0.370000, 0.219477 
0.380000, 0.219447 
0.390000, 0.219698 
0.400000, 0.219560 
0.410000, 0.220067 
0.420000, 0.220064 
0.430000, 0.220184 
0.440000, 0.220072 
0.450000, 0.219966 
0.460000, 0.219945 
0.470000, 0.220262 
0.480000, 0.220263 
0.490000, 0.220119 
0.500000, 0.219919 
0.510000, 0.220380 
0.520000, 0.220549 
0.530000, 0.220577 
0.540000, 0.220507 
0.550000, 0.220580 
0.560000, 0.220767 
0.570000, 0.220910 
0.580000, 0.220961 
0.590000, 0.221094 
0.600000, 0.220877 
0.610000, 0.220499 
0.620000, 0.220337 
0.630000, 0.220469 
0.640000, 0.220540 
0.650000, 0.220467 
0.660000, 0.220617 
0.670000, 0.220586 
0.680000, 0.220450 
0.690000, 0.220706 
0.700000, 0.220695 
0.710000, 0.220737 
0.720000, 0.220827 
0.730000, 0.221104 
0.740000, 0.221137 
0.750000, 0.221402 
0.760000, 0.221431 
0.770000, 0.221254 
0.780000, 0.221285 
0.790000, 0.221542 
0.800000, 0.221394 
0.810000, 0.221015 
0.820000, 0.220602 
0.830000, 0.219941 
0.840000, 0.219865 
0.850000, 0.219779 
0.860000, 0.219749 
0.870000, 0.219794 
0.880000, 0.219820 
0.890000, 0.219488 
0.900000, 0.219165 
0.910000, 0.219537 
0.920000, 0.219787 
0.930000, 0.219684 
0.940000, 0.219698 
0.950000, 0.219410 
0.960000, 0.219423 
0.970000, 0.219205 
0.980000, 0.219234 
0.990000, 0.218926 
1.000000, 0.218880 
1.010000, 0.218680 
1.020000, 0.218638 
1.030000, 0.218266 
1.040000, 0.218215 
1.050000, 0.218298 
1.060000, 0.218186 
1.070000, 0.218264 
1.080000, 0.218587 
1.090000, 0.218614 
1.100000, 0.218668 
1.110000, 0.218975 
1.120000, 0.218403 
1.130000, 0.218106 
1.140000, 0.217929 
1.150000, 0.217680 
1.160000, 0.217824 
1.170000, 0.217698 
1.180000, 0.217806 
1.190000, 0.217230 
1.200000, 0.216728 
1.210000, 0.216646 
1.220000, 0.216494 
1.230000, 0.216406 
1.240000, 0.216609 
1.250000, 0.216551 
1.260000, 0.215928 
1.270000, 0.216174 
1.280000, 0.215642 
1.290000, 0.215905 
1.300000, 0.215788 
1.310000, 0.215715 
1.320000, 0.215780 
1.330000, 0.214871 
1.340000, 0.214926 
1.350000, 0.215577 
1.360000, 0.215483 
1.370000, 0.216056 
1.380000, 0.216173 
1.390000, 0.215931 
1.400000, 0.215611 
1.410000, 0.215191 
1.420000, 0.214798 
1.430000, 0.214325 
1.440000, 0.214160 
1.450000, 0.214156 
1.460000, 0.213950 
1.470000, 0.214142 
1.480000, 0.213684 
1.490000, 0.213893 
1.500000, 0.214012 
1.510000, 0.214368 
1.520000, 0.214274 
1.530000, 0.214112 
1.540000, 0.214253 
1.550000, 0.214376 
1.560000, 0.214776 
1.570000, 0.214602 
1.580000, 0.214708 
1.590000, 0.214784 
1.600000, 0.214743 
1.610000, 0.214721 
1.620000, 0.214923 
1.630000, 0.214902 
1.640000, 0.215052 
1.650000, 0.215134 
1.660000, 0.215096 
1.670000, 0.215073 
1.680000, 0.215072 
1.690000, 0.215515 
1.700000, 0.215885 
1.710000, 0.215871 
1.720000, 0.215671 
1.730000, 0.216039 
1.740000, 0.216377 
1.750000, 0.216341 
1.760000, 0.216569 
1.770000, 0.216731 
1.780000, 0.216640 
1.790000, 0.216664 
1.800000, 0.217009 
1.810000, 0.217358 
1.820000, 0.216848 
1.830000, 0.216593 
1.840000, 0.216841 
1.850000, 0.216697 
1.860000, 0.216631 
1.870000, 0.216825 
1.880000, 0.216631 
1.890000, 0.216737 
1.900000, 0.217219 
1.910000, 0.217346 
1.920000, 0.217506 
1.930000, 0.218046 
1.940000, 0.218190 
1.950000, 0.218308 
1.960000, 0.218365 
1.970000, 0.218429 
1.980000, 0.218880 
1.990000, 0.218943 
2.000000, 0.219096 
2.010000, 0.218927 
2.020000, 0.219016 
2.030000, 0.218900 
2.040000, 0.219229 
2.050000, 0.219420 
2.060000, 0.219166 
2.070000, 0.219407 
2.080000, 0.219445 
2.090000, 0.220035 
2.100000, 0.220976 
2.110000, 0.221354 
2.120000, 0.221347 
2.130000, 0.221980 
2.140000, 0.242842 
2.150000, 0.242259 
2.160000, 0.240855 
2.170000, 0.240100 
2.180000, 0.239580 
2.190000, 0.238994 
2.200000, 0.238250 
2.210000, 0.238397 
2.220000, 0.237152 
2.230000, 0.237480 
2.240000, 0.236919 
2.250000, 0.236940 
2.260000, 0.236949 
2.270000, 0.236767 
2.280000, 0.235496 
2.290000, 0.235510 
2.300000, 0.235079 
2.310000, 0.234813 
2.320000, 0.234442 
2.330000, 0.234768 
2.340000, 0.234951 
2.350000, 0.234275 
2.360000, 0.233905 
2.370000, 0.233099 
2.380000, 0.232389 
2.390000, 0.232910 
2.400000, 0.233001 
2.410000, 0.234086 
2.420000, 0.234105 
2.430000, 0.234087 
2.440000, 0.233992 
2.450000, 0.234037 
2.460000, 0.234107 
2.470000, 0.234389 
2.480000, 0.233542 
2.490000, 0.234153 
2.500000, 0.234091 
2.510000, 0.234542 
2.520000, 0.234790 
2.530000, 0.234993 
2.540000, 0.235545 
2.550000, 0.235202 
2.560000, 0.235269 
2.570000, 0.235792 
2.580000, 0.235767 
2.590000, 0.235149 
2.600000, 0.234951 
2.610000, 0.234399 
2.620000, 0.233333 
2.630000, 0.233106 
2.640000, 0.233433 
2.650000, 0.233393 
2.660000, 0.233541 
2.670000, 0.233498 
2.680000, 0.233890 
2.690000, 0.233772 
2.700000, 0.233757 
2.710000, 0.234143 
2.720000, 0.233733 
2.730000, 0.233631 
2.740000, 0.233763 
2.750000, 0.233579 
2.760000, 0.233175 
2.770000, 0.233461 
2.780000, 0.233102 
2.790000, 0.233302 
2.800000, 0.233026 
2.810000, 0.232781 
2.820000, 0.232046 
2.830000, 0.232343 
2.840000, 0.232181 
2.850000, 0.231862 
2.860000, 0.231714 
2.870000, 0.231596 
2.880000, 0.231342 
2.890000, 0.231039 
2.900000, 0.231158 
2.910000, 0.231067 
2.920000, 0.230716 
2.930000, 0.230507 
2.940000, 0.230133 
2.950000, 0.230441 
2.960000, 0.229548 
2.970000, 0.228762 
2.980000, 0.228546 
