0.000000, 0.249493 
0.010000, 0.249327 
0.020000, 0.249474 
0.030000, 0.250043 
0.040000, 0.222170 
0.050000, 0.221905 
0.060000, 0.221370 
0.070000, 0.221296 
0.080000, 0.221244 
0.090000, 0.221378 
0.100000, 0.221465 
0.110000, 0.221557 
0.120000, 0.221320 
0.130000, 0.220897 
0.140000, 0.220472 
0.150000, 0.220216 
0.160000, 0.219928 
0.170000, 0.220162 
0.180000, 0.220266 
0.190000, 0.220078 
0.200000, 0.220339 
0.210000, 0.220211 
0.220000, 0.220459 
0.230000, 0.220554 
0.240000, 0.220978 
0.250000, 0.221125 
0.260000, 0.221289 
0.270000, 0.221903 
0.280000, 0.221751 
0.290000, 0.221757 
0.300000, 0.221846 
0.310000, 0.221930 
0.320000, 0.222017 
0.330000, 0.222500 
0.340000, 0.222693 
0.350000, 0.222390 
0.360000, 0.222287 
0.370000, 0.222381 
0.380000, 0.221974 
0.390000, 0.222143 
0.400000, 0.222025 
0.410000, 0.221920 
0.420000, 0.221841 
0.430000, 0.221469 
0.440000, 0.221518 
0.450000, 0.221304 
0.460000, 0.221452 
0.470000, 0.221594 
0.480000, 0.221657 
0.490000, 0.221639 
0.500000, 0.221445 
0.510000, 0.221610 
0.520000, 0.221836 
0.530000, 0.222484 
0.540000, 0.222803 
0.550000, 0.222632 
0.560000, 0.222666 
0.570000, 0.222889 
0.580000, 0.222945 
0.590000, 0.222981 
0.600000, 0.223040 
0.610000, 0.223159 
0.620000, 0.222911 
0.630000, 0.222986 
0.640000, 0.222531 
0.650000, 0.222271 
0.660000, 0.222342 
0.670000, 0.222201 
0.680000, 0.222642 
0.690000, 0.222410 
0.700000, 0.222850 
0.710000, 0.223023 
0.720000, 0.223203 
0.730000, 0.223337 
0.740000, 0.223445 
0.750000, 0.223506 
0.760000, 0.223534 
0.770000, 0.224080 
0.780000, 0.223893 
0.790000, 0.223907 
0.800000, 0.224479 
0.810000, 0.225071 
0.820000, 0.225145 
0.830000, 0.225051 
0.840000, 0.225196 
0.850000, 0.225327 
0.860000, 0.225447 
0.870000, 0.225668 
0.880000, 0.225990 
0.890000, 0.226292 
0.900000, 0.226361 
0.910000, 0.226747 
0.920000, 0.226975 
0.930000, 0.227146 
0.940000, 0.227379 
0.950000, 0.227993 
0.960000, 0.228288 
0.970000, 0.228533 
0.980000, 0.228598 
0.990000, 0.228580 
1.000000, 0.229003 
1.010000, 0.229163 
1.020000, 0.228359 
1.030000, 0.227784 
1.040000, 0.227757 
1.050000, 0.228057 
1.060000, 0.227815 
1.070000, 0.227958 
1.080000, 0.228043 
1.090000, 0.228227 
1.100000, 0.228501 
1.110000, 0.228931 
1.120000, 0.229004 
1.130000, 0.228836 
1.140000, 0.228741 
1.150000, 0.229349 
1.160000, 0.229872 
1.170000, 0.229949 
1.180000, 0.229703 
1.190000, 0.229679 
1.200000, 0.229695 
1.210000, 0.228891 
1.220000, 0.228359 
1.230000, 0.228624 
1.240000, 0.228617 
1.250000, 0.227728 
1.260000, 0.227804 
1.270000, 0.227524 
1.280000, 0.227438 
1.290000, 0.227086 
1.300000, 0.227139 
1.310000, 0.225593 
1.320000, 0.225811 
1.330000, 0.225716 
1.340000, 0.225525 
1.350000, 0.225734 
1.360000, 0.225073 
1.370000, 0.224887 
1.380000, 0.224692 
1.390000, 0.224469 
1.400000, 0.224070 
1.410000, 0.223972 
1.420000, 0.223489 
1.430000, 0.223284 
1.440000, 0.223298 
1.450000, 0.223208 
1.460000, 0.223002 
1.470000, 0.223302 
1.480000, 0.223126 
1.490000, 0.222698 
1.500000, 0.222848 
1.510000, 0.222044 
1.520000, 0.221789 
1.530000, 0.221379 
1.540000, 0.221085 
1.550000, 0.220705 
1.560000, 0.220024 
1.570000, 0.219936 
1.580000, 0.219561 
1.590000, 0.219347 
1.600000, 0.219352 
1.610000, 0.219167 
1.620000, 0.218814 
1.630000, 0.218838 
1.640000, 0.218763 
1.650000, 0.217937 
1.660000, 0.217856 
1.670000, 0.217903 
1.680000, 0.217861 
1.690000, 0.218161 
1.700000, 0.218333 
1.710000, 0.218267 
1.720000, 0.218293 
1.730000, 0.218356 
1.740000, 0.218143 
1.750000, 0.218288 
1.760000, 0.217978 
1.770000, 0.217888 
1.780000, 0.217763 
1.790000, 0.217490 
1.800000, 0.217209 
1.810000, 0.217171 
1.820000, 0.217224 
1.830000, 0.217169 
1.840000, 0.217316 
1.850000, 0.217471 
1.860000, 0.217521 
1.870000, 0.217248 
1.880000, 0.217359 
1.890000, 0.217368 
1.900000, 0.216930 
1.910000, 0.217028 
1.920000, 0.217029 
1.930000, 0.217262 
1.940000, 0.216933 
1.950000, 0.216913 
1.960000, 0.216763 
1.970000, 0.216933 
1.980000, 0.216980 
1.990000, 0.217183 
2.000000, 0.217362 
2.010000, 0.217869 
2.020000, 0.218127 
2.030000, 0.217689 
2.040000, 0.218116 
2.050000, 0.218764 
2.060000, 0.218698 
2.070000, 0.219377 
2.080000, 0.219689 
2.090000, 0.220019 
2.100000, 0.220370 
2.110000, 0.221065 
2.120000, 0.221476 
2.130000, 0.221588 
2.140000, 0.221588 
2.150000, 0.221297 
2.160000, 0.221763 
2.170000, 0.222255 
2.180000, 0.222332 
2.190000, 0.222068 
2.200000, 0.222747 
2.210000, 0.222942 
2.220000, 0.223811 
2.230000, 0.224416 
2.240000, 0.224961 
2.250000, 0.225753 
2.260000, 0.226300 
2.270000, 0.226653 
2.280000, 0.227006 
2.290000, 0.227923 
2.300000, 0.228490 
2.310000, 0.229216 
2.320000, 0.228912 
2.330000, 0.229409 
2.340000, 0.229489 
2.350000, 0.229857 
2.360000, 0.230808 
2.370000, 0.231639 
2.380000, 0.232406 
2.390000, 0.233070 
2.400000, 0.234016 
2.410000, 0.234249 
2.420000, 0.235250 
2.430000, 0.235152 
2.440000, 0.235512 
2.450000, 0.236020 
2.460000, 0.236085 
2.470000, 0.236629 
2.480000, 0.237036 
2.490000, 0.236880 
2.500000, 0.236287 
2.510000, 0.236958 
2.520000, 0.237241 
2.530000, 0.237098 
2.540000, 0.237466 
2.550000, 0.236590 
2.560000, 0.236880 
2.570000, 0.237047 
2.580000, 0.237066 
2.590000, 0.237892 
2.600000, 0.237900 
2.610000, 0.237985 
2.620000, 0.238130 
2.630000, 0.238129 
2.640000, 0.238174 
2.650000, 0.237760 
2.660000, 0.237911 
2.670000, 0.238475 
2.680000, 0.238804 
2.690000, 0.239180 
2.700000, 0.239001 
2.710000, 0.238983 
2.720000, 0.239125 
2.730000, 0.239619 
2.740000, 0.239510 
2.750000, 0.239624 
2.760000, 0.240342 
2.770000, 0.240438 
2.780000, 0.240642 
2.790000, 0.240864 
2.800000, 0.241194 
2.810000, 0.241460 
2.820000, 0.241887 
2.830000, 0.241884 
2.840000, 0.242310 
2.850000, 0.242306 
2.860000, 0.242048 
2.870000, 0.242292 
2.880000, 0.241781 
2.890000, 0.242054 
2.900000, 0.241973 
2.910000, 0.241847 
2.920000, 0.241901 
2.930000, 0.242114 
2.940000, 0.242072 
2.950000, 0.242745 
2.960000, 0.243083 
2.970000, 0.243301 
2.980000, 0.243110 
2.990000, 0.243406 
3.000000, 0.243667 
3.010000, 0.243829 
3.020000, 0.243815 
3.030000, 0.244364 
3.040000, 0.244251 
3.050000, 0.244361 
3.060000, 0.243760 
3.070000, 0.243863 
3.080000, 0.243971 
3.090000, 0.243790 
3.100000, 0.244096 
3.110000, 0.244414 
3.120000, 0.244720 
3.130000, 0.244975 
3.140000, 0.244531 
3.150000, 0.244243 
3.160000, 0.244259 
3.170000, 0.244131 
3.180000, 0.244496 
3.190000, 0.244501 
3.200000, 0.244545 
3.210000, 0.244459 
3.220000, 0.244686 
3.230000, 0.244439 
3.240000, 0.244470 
3.250000, 0.243925 
3.260000, 0.243832 
3.270000, 0.244098 
3.280000, 0.243667 
